"y_total_m_ha";"hoursWorkUsual";"age";"sex";"oficio";"relab";"college";"ocu";"clase";"cotPension";"cuentaPropia";"depto";"directorio";"dominio";"dsi";"estrato1";"formal";"fweight";"inac";"informal";"maxEducLevel";"mes";"pea";"pet";"sizeFirm";"wap";"regSalud";"age2";"ln_wage"
"7255";4046.29614257812;42;29;0;33;1;0;1;1;1;0;11;4632220;"BOGOTA";0;2;1;204;0;0;7;5;1;1;5;1;1;841;8.30555720896366
"7256";4622.57373046875;48;32;0;33;1;1;1;1;1;0;11;4632222;"BOGOTA";0;2;1;221;0;0;6;5;1;1;5;1;1;1024;8.43870691347886
"7257";4388.54443359375;48;29;1;59;1;1;1;1;1;0;11;4632222;"BOGOTA";0;2;1;221;0;0;6;5;1;1;5;1;1;841;8.38675288698804
"7258";2391.66674804688;40;51;0;54;3;1;1;1;2;0;11;4632224;"BOGOTA";0;2;0;204;0;1;6;5;1;1;1;1;1;2601;7.77974578598628
"7259";4131.9443359375;48;32;1;45;1;1;1;1;1;0;11;4632225;"BOGOTA";0;3;1;211;0;0;6;5;1;1;5;1;1;1024;8.32650335869126
"7260";5347.22216796875;48;42;0;50;1;1;1;1;2;0;11;4632225;"BOGOTA";0;3;0;211;0;1;6;5;1;1;2;1;1;1764;8.58433248410776
"7261";6476.83544921875;48;22;1;33;1;0;1;1;1;0;11;4632226;"BOGOTA";0;2;1;189;0;0;7;5;1;1;5;1;1;484;8.77598731345935
"7262";4817.01806640625;48;50;1;99;1;0;1;1;1;0;11;4632226;"BOGOTA";0;2;1;189;0;0;5;5;1;1;5;1;1;2500;8.47991035717462
"7263";2187.5;48;34;0;55;4;0;1;1;2;1;11;4632241;"BOGOTA";0;2;0;223;0;1;4;5;1;1;1;1;1;1156;7.69051461823177
"7264";5055.5556640625;60;21;1;41;1;1;1;1;2;0;11;4634376;"BOGOTA";0;3;0;234;0;1;6;5;1;1;2;1;1;441;8.52824304906573
"7265";4641.7666015625;48;42;0;39;1;0;1;1;1;0;11;4634693;"BOGOTA";0;3;1;226;0;0;7;6;1;1;3;1;1;1764;8.44285030585521
"7266";3111.11108398438;60;26;0;41;1;0;1;1;2;0;11;4634696;"BOGOTA";0;3;0;275;0;1;7;6;1;1;2;1;1;676;8.04273520310181
"7267";60763.890625;48;60;1;21;1;0;1;1;3;0;11;4636571;"BOGOTA";0;3;1;233;0;0;7;6;1;1;5;1;1;3600;11.0147509873292
"7268";17702.546875;48;27;0;2;1;0;1;1;1;0;11;4636571;"BOGOTA";0;3;1;233;0;0;7;6;1;1;5;1;1;729;9.78146379945351
"7269";6611.111328125;60;48;1;3;4;0;1;1;1;1;11;4636572;"BOGOTA";0;3;1;181;0;0;7;6;1;1;1;1;1;2304;8.79650704702313
"7270";10085.1845703125;60;54;1;45;1;0;1;1;1;0;11;4636572;"BOGOTA";0;3;1;181;0;0;7;6;1;1;5;1;1;2916;9.21882275168961
"7271";4861.111328125;48;37;0;39;1;0;1;1;1;0;11;4636572;"BOGOTA";0;3;1;181;0;0;7;6;1;1;5;1;1;1369;8.4890223590924
"7272";4050.92578125;48;44;1;2;1;0;1;1;1;0;11;4636572;"BOGOTA";0;3;1;181;0;0;7;6;1;1;5;1;1;1936;8.3067007219413
"7273";5055.5556640625;60;56;1;83;4;0;1;1;2;1;11;4636573;"BOGOTA";0;3;0;216;0;1;5;6;1;1;1;1;1;3136;8.52824304906573
"7274";7240.5625;30;24;0;45;1;0;1;1;1;0;11;4636573;"BOGOTA";0;3;1;216;0;0;7;6;1;1;5;1;1;576;8.88745417573195
"7275";8792.2705078125;46;24;1;70;1;0;1;1;1;0;11;4636574;"BOGOTA";0;3;1;235;0;0;7;6;1;1;5;1;1;576;9.08162826310475
"7276";7963.76806640625;46;27;1;11;1;0;1;1;1;0;11;4636576;"BOGOTA";0;3;1;216;0;0;7;6;1;1;4;1;1;729;8.98265754200841
"7277";10451.388671875;48;26;0;11;1;0;1;1;1;0;11;4636576;"BOGOTA";0;3;1;216;0;0;7;6;1;1;4;1;1;676;9.25449013582499
"7278";24305.5546875;48;42;1;83;5;0;1;1;1;0;11;4636577;"BOGOTA";0;3;1;289;0;0;5;6;1;1;2;1;1;1764;10.0984601911694
"7279";8289.697265625;55;46;1;39;1;0;1;1;1;0;11;4636578;"BOGOTA";0;3;1;204;0;0;7;6;1;1;5;1;1;2116;9.02276872944385
"7280";8328.109375;48;52;0;30;1;1;1;1;1;0;11;4636578;"BOGOTA";0;3;1;204;0;0;6;6;1;1;5;1;1;2704;9.02739174361394
"7281";6991.3037109375;48;26;1;45;1;0;1;1;1;0;11;4636578;"BOGOTA";0;3;1;204;0;0;7;6;1;1;5;1;1;676;8.8524223287006
"7282";4666.66650390625;80;55;1;41;4;0;1;1;2;1;11;4636579;"BOGOTA";0;3;0;217;0;1;7;6;1;1;2;1;1;3025;8.44820028505205
"7283";4537.037109375;36;47;0;79;4;1;1;1;2;1;11;4636579;"BOGOTA";0;3;0;217;0;1;6;6;1;1;1;1;1;2209;8.42002945890647
"7284";10514.5830078125;48;34;0;13;4;0;1;1;1;1;11;4636580;"BOGOTA";0;3;1;240;0;0;7;6;1;1;5;1;1;1156;9.26051843046148
"7285";7514.56396484375;40;35;1;85;1;0;1;1;1;0;11;4636580;"BOGOTA";0;3;1;240;0;0;7;6;1;1;2;1;1;1225;8.92459827852685
"7286";5250;16;47;0;54;3;0;1;1;2;0;11;4636581;"BOGOTA";0;2;0;167;0;1;5;6;1;1;1;1;3;2209;8.56598335558567
"7287";4504.6298828125;48;50;1;55;1;0;1;1;1;0;11;4636581;"BOGOTA";0;2;1;167;0;0;7;6;1;1;5;1;1;2500;8.41286100968901
"7288";5055.5556640625;50;20;0;53;1;0;1;1;1;0;11;4636581;"BOGOTA";0;2;1;167;0;0;7;6;1;1;5;1;1;400;8.52824304906573
"7289";2916.66674804688;24;24;1;13;4;0;1;1;2;1;11;4636582;"BOGOTA";0;3;0;240;0;1;7;6;1;1;5;1;1;576;7.97819671858534
"7290";20375.833984375;40;29;0;12;4;0;1;1;1;1;11;4636582;"BOGOTA";0;3;1;240;0;0;7;6;1;1;5;1;1;841;9.92210486901985
"7291";6140.35107421875;56;54;0;79;4;1;1;1;2;1;11;4636582;"BOGOTA";0;3;0;240;0;1;6;6;1;1;1;1;1;2916;8.7226371977181
"7292";6472.78515625;48;29;0;39;1;0;1;1;1;0;11;4636587;"BOGOTA";0;2;1;313;0;0;7;6;1;1;5;1;1;841;8.77536176724078
"7293";8750;48;25;1;98;4;0;1;1;2;1;11;4636587;"BOGOTA";0;2;0;313;0;1;5;6;1;1;1;1;1;625;9.07680897935166
"7294";14486.111328125;48;46;0;13;1;0;1;1;1;0;11;4636589;"BOGOTA";0;3;1;209;0;0;7;6;1;1;5;1;1;2116;9.58094562994768
"7295";12115.384765625;65;54;1;40;1;0;1;1;1;0;11;4636590;"BOGOTA";0;3;1;198;0;0;7;6;1;1;5;1;1;2916;9.40223139218708
"7296";13308.640625;45;33;0;43;1;0;1;1;1;0;11;4636590;"BOGOTA";0;3;1;198;0;0;7;6;1;1;5;1;1;1089;9.4961687743176
"7297";30333.333984375;50;32;0;45;1;0;1;1;1;0;11;4636590;"BOGOTA";0;3;1;198;0;0;7;6;1;1;5;1;1;1024;10.3200025182938
"7298";10532.408203125;48;23;0;21;1;0;1;1;1;0;11;4636591;"BOGOTA";0;3;1;202;0;0;7;6;1;1;3;1;1;529;9.26221227823247
"7299";1750;40;45;0;54;4;0;1;1;2;1;11;4636592;"BOGOTA";0;2;0;322;0;1;4;6;1;1;1;1;3;2025;7.46737106691756
"7300";2746.78515625;78;38;0;55;1;0;1;1;1;0;11;4636592;"BOGOTA";0;2;1;322;0;0;4;6;1;1;3;1;1;1444;7.91818647271634
"7301";8328.109375;48;23;1;38;1;0;1;1;1;0;11;4636593;"BOGOTA";0;3;1;224;0;0;7;6;1;1;5;1;1;529;9.02739174361394
"7302";14000;50;25;1;21;1;0;1;1;1;0;11;4636593;"BOGOTA";0;3;1;224;0;0;7;6;1;1;2;1;1;625;9.5468126085974
"7303";2592.59252929688;72;32;1;84;4;1;1;1;2;1;11;4636594;"BOGOTA";0;3;0;216;0;1;6;6;1;1;2;1;3;1024;7.86041363061311
"7304";8588.98828125;48;29;1;59;1;1;1;1;1;0;11;4636595;"BOGOTA";0;3;1;244;0;0;6;6;1;1;5;1;1;841;9.05823622937479
"7305";3888.88891601562;48;23;1;3;1;0;1;1;2;0;11;4636596;"BOGOTA";0;3;0;234;0;1;7;6;1;1;2;1;1;529;8.26587877011078
"7306";4131.9443359375;48;18;1;33;1;0;1;1;2;0;11;4636596;"BOGOTA";0;3;0;234;0;1;7;6;1;1;3;1;1;324;8.32650335869126
"7307";4356.1416015625;84;36;1;35;1;1;1;1;1;0;11;4636597;"BOGOTA";0;3;1;224;0;0;6;6;1;1;5;1;1;1296;8.37934199077026
"7308";2916.66674804688;72;20;1;58;1;1;1;1;1;0;11;4636597;"BOGOTA";0;3;1;224;0;0;6;6;1;1;5;1;1;400;7.97819671858534
"7309";5000;84;26;1;93;5;0;1;1;2;0;11;4636598;"BOGOTA";0;3;0;192;0;1;5;6;1;1;2;1;3;676;8.51719319141624
"7310";2000;70;30;0;79;4;1;1;1;2;1;11;4636598;"BOGOTA";0;3;0;192;0;1;6;6;1;1;1;1;3;900;7.60090245954208
"7311";6318.96875;60;32;0;39;1;1;1;1;1;0;11;4636600;"BOGOTA";0;2;1;254;0;0;6;6;1;1;5;1;1;1024;8.75131130135847
"7312";848.48486328125;55;21;0;54;4;1;1;1;2;1;11;4636600;"BOGOTA";0;2;0;254;0;1;6;6;1;1;1;1;1;441;6.74345224512948
"7313";7299.7685546875;48;56;1;58;1;1;1;1;1;0;11;4636600;"BOGOTA";0;2;1;254;0;0;6;6;1;1;5;1;1;3136;8.89559792179655
"7314";5586.5615234375;60;31;1;58;1;1;1;1;1;0;11;4636600;"BOGOTA";0;2;1;254;0;0;6;6;1;1;5;1;1;961;8.62811926480378
"7315";3500;40;57;0;53;1;0;1;1;2;0;11;4636603;"BOGOTA";0;2;0;195;0;1;4;6;1;1;2;1;1;3249;8.1605182474775
"7316";5776.02587890625;48;34;0;40;1;1;1;1;1;0;11;4636603;"BOGOTA";0;2;1;195;0;0;6;6;1;1;3;1;1;1156;8.66147116098268
"7317";23333.333984375;30;35;1;16;5;1;1;1;2;0;11;4636603;"BOGOTA";0;2;0;195;0;1;6;6;1;1;2;1;1;1225;10.0576382602652
"7318";5983.6845703125;48;22;0;38;1;0;1;1;1;0;11;4636605;"BOGOTA";0;2;1;211;0;0;7;6;1;1;5;1;1;484;8.69679180608458
"7319";10551.3759765625;60;53;0;45;1;0;1;1;1;0;11;4636605;"BOGOTA";0;2;1;211;0;0;7;6;1;1;5;1;1;2809;9.26401155471842
"7320";4525.3515625;48;21;0;38;1;0;1;1;1;0;11;4636606;"BOGOTA";0;2;1;219;0;0;7;6;1;1;5;1;1;441;8.41745054648622
"7321";2592.59252929688;54;66;1;41;4;1;1;1;3;1;11;4636607;"BOGOTA";0;2;1;264;0;0;6;6;1;1;1;1;1;4356;7.86041363061311
"7322";2479.16674804688;80;27;1;53;1;0;1;1;2;0;11;4636608;"BOGOTA";0;2;0;216;0;1;7;6;1;1;1;1;1;729;7.81567779401141
"7323";4375;16;20;0;45;1;0;1;1;2;0;11;4636609;"BOGOTA";0;2;0;179;0;1;7;6;1;1;2;1;3;400;8.38366179879172
"7324";4000;70;52;1;33;1;1;1;1;2;0;11;4636609;"BOGOTA";0;2;0;179;0;1;6;6;1;1;2;1;3;2704;8.29404964010203
"7325";4844.73876953125;54;54;1;98;1;0;1;1;1;0;11;4636611;"BOGOTA";0;2;1;233;0;0;4;6;1;1;5;1;1;2916;8.48564860533385
"7326";5377.4609375;55;49;1;98;1;1;1;1;1;0;11;4636611;"BOGOTA";0;2;1;233;0;0;6;6;1;1;5;1;1;2401;8.58997159705227
"7327";3500;60;32;1;95;4;1;1;1;2;1;11;4636612;"BOGOTA";0;2;0;214;0;1;6;6;1;1;1;1;3;1024;8.1605182474775
"7328";4771.76220703125;48;35;0;92;1;1;1;1;1;0;11;4636612;"BOGOTA";0;2;1;214;0;0;6;6;1;1;5;1;1;1225;8.47047095109424
"7329";4117.64697265625;51;31;1;45;1;1;1;1;1;0;11;4636613;"BOGOTA";0;2;1;289;0;0;6;6;1;1;5;1;1;961;8.32303715604894
"7330";2817.671875;72;20;0;45;1;1;1;1;1;0;11;4636614;"BOGOTA";0;2;1;201;0;0;6;6;1;1;4;1;1;400;7.94366624671528
"7331";4375;48;40;0;33;1;1;1;1;2;0;11;4636614;"BOGOTA";0;2;0;201;0;1;6;6;1;1;4;1;3;1600;8.38366179879172
"7332";4166.66650390625;84;33;0;45;1;1;1;1;2;0;11;4636615;"BOGOTA";0;2;0;206;0;1;6;6;1;1;2;1;1;1089;8.33487159555978
"7333";7618.2548828125;66;35;1;85;1;1;1;1;1;0;11;4636615;"BOGOTA";0;2;1;206;0;0;6;6;1;1;5;1;1;1225;8.93830260444846
"7334";5593.73388671875;48;41;1;97;1;0;1;1;1;0;11;4636615;"BOGOTA";0;2;1;206;0;0;1;6;1;1;5;1;1;1681;8.62940230143242
"7335";3825.6943359375;48;50;0;53;4;1;1;1;2;1;11;4636616;"BOGOTA";0;2;0;181;0;1;6;6;1;1;5;1;1;2500;8.24949525552213
"7336";8693.287109375;48;48;1;3;1;1;1;1;1;0;11;4636616;"BOGOTA";0;2;1;181;0;0;6;6;1;1;5;1;1;2304;9.07030641018522
"7337";4209.72216796875;48;22;0;38;1;0;1;1;1;0;11;4636616;"BOGOTA";0;2;1;181;0;0;7;6;1;1;5;1;1;484;8.34515193114218
"7338";3835.41674804688;48;27;1;39;1;0;1;1;1;0;11;4636616;"BOGOTA";0;2;1;181;0;0;7;6;1;1;5;1;1;729;8.25203337753137
"7339";4802.77783203125;60;48;0;53;1;1;1;1;1;0;11;4636617;"BOGOTA";0;2;1;195;0;0;6;6;1;1;5;1;1;2304;8.47694974451154
"7340";4302.08349609375;48;36;1;95;1;1;1;1;1;0;11;4636617;"BOGOTA";0;2;1;195;0;0;6;6;1;1;3;1;1;1296;8.36685471830826
"7341";3782.27978515625;58;27;1;35;1;0;1;1;1;0;11;4636617;"BOGOTA";0;2;1;195;0;0;7;6;1;1;5;1;1;729;8.23808222457741
"7342";5792.82373046875;48;28;0;39;1;0;1;1;1;0;11;4636617;"BOGOTA";0;2;1;195;0;0;7;6;1;1;5;1;1;784;8.66437514261172
"7343";1696.9697265625;55;47;1;93;4;0;1;1;2;1;11;4636618;"BOGOTA";0;2;0;225;0;1;5;6;1;1;2;1;3;2209;7.43659942568942
"7344";3381.2060546875;60;43;0;53;1;1;1;1;1;0;11;4636619;"BOGOTA";0;2;1;240;0;0;6;6;1;1;2;1;1;1849;8.12598774574508
"7345";4226.5078125;48;40;1;95;1;0;1;1;1;0;11;4636619;"BOGOTA";0;2;1;240;0;0;4;6;1;1;5;1;1;1600;8.34913135482344
"7346";7140.37744140625;48;51;1;58;1;0;1;1;1;0;11;4636620;"BOGOTA";0;2;1;209;0;0;4;6;1;1;4;1;1;2601;8.87352091687849
"7347";11234.568359375;45;22;1;13;1;0;1;1;1;0;11;4636620;"BOGOTA";0;2;1;209;0;0;7;6;1;1;5;1;1;484;9.32675076460013
"7348";13495.6328125;48;23;0;70;1;0;1;1;1;0;11;4636620;"BOGOTA";0;2;1;209;0;0;7;6;1;1;5;1;1;529;9.51012141672024
"7349";8269.9375;48;26;1;98;1;1;1;1;1;0;11;4636620;"BOGOTA";0;2;1;209;0;0;6;6;1;1;5;1;1;676;9.02038223055266
"7350";7174.2861328125;40;51;0;13;1;0;1;1;1;0;11;4636620;"BOGOTA";0;2;1;209;0;0;7;6;1;1;4;1;1;2601;8.87825854199333
"7351";7064.22021484375;48;44;1;58;1;0;1;1;1;0;11;4636620;"BOGOTA";0;2;1;209;0;0;7;6;1;1;5;1;1;1936;8.86279791603964
"7352";3500;84;44;0;55;4;0;1;1;2;1;11;4636620;"BOGOTA";0;2;0;209;0;1;3;6;1;1;1;1;3;1936;8.1605182474775
"7353";4618.0556640625;48;46;1;98;1;1;1;1;1;0;11;4636621;"BOGOTA";0;2;1;205;0;0;6;6;1;1;5;1;1;2116;8.43772904355823
"7354";1944.44445800781;60;63;1;93;4;0;1;1;2;1;11;4636623;"BOGOTA";0;2;0;306;0;1;4;6;1;1;1;1;3;3969;7.57273158955083
"7355";6667.2294921875;48;39;1;45;1;1;1;1;1;0;11;4636624;"BOGOTA";0;2;1;225;0;0;6;6;1;1;5;1;1;1521;8.80495968413265
"7356";7254.61328125;48;26;0;39;1;0;1;1;1;0;11;4636626;"BOGOTA";0;2;1;242;0;0;7;6;1;1;5;1;1;676;8.88939286014156
"7357";21875;48;32;1;2;1;0;1;1;1;0;11;4636626;"BOGOTA";0;2;1;242;0;0;7;6;1;1;4;1;1;1024;9.99309971122582
"7358";4050.92578125;48;45;0;45;1;1;1;1;1;0;11;4636627;"BOGOTA";0;3;1;233;0;0;6;6;1;1;4;1;1;2025;8.3067007219413
"7359";388.888885498047;48;59;0;32;4;0;1;1;3;1;11;4636628;"BOGOTA";0;4;1;242;0;0;7;6;1;1;5;1;1;3481;5.96329366142198
"7360";4050.92578125;48;21;1;39;1;0;1;1;1;0;11;4636628;"BOGOTA";0;4;1;242;0;0;7;6;1;1;5;1;1;441;8.3067007219413
"7361";3888.88891601562;48;64;1;21;4;0;1;1;3;1;11;4636628;"BOGOTA";0;4;1;242;0;0;7;6;1;1;5;1;1;4096;8.26587877011078
"7362";4317.6923828125;48;20;1;39;1;0;1;1;1;0;11;4636629;"BOGOTA";0;4;1;226;0;0;7;6;1;1;2;1;1;400;8.37047636787294
"7363";11666.6669921875;40;41;0;44;4;0;1;1;2;1;11;4636629;"BOGOTA";0;4;0;226;0;1;7;6;1;1;5;1;1;1681;9.36449107970523
"7364";11666.6669921875;40;47;1;59;4;0;1;1;2;1;11;4636630;"BOGOTA";0;4;0;198;0;1;7;6;1;1;1;1;1;2209;9.36449107970523
"7365";6034.48291015625;58;52;0;45;1;0;1;1;1;0;11;4636630;"BOGOTA";0;4;1;198;0;0;7;6;1;1;5;1;1;2704;8.70524544803078
"7366";8263.888671875;48;32;1;45;4;0;1;1;2;1;11;4636631;"BOGOTA";0;2;0;289;0;1;4;6;1;1;1;1;1;1024;9.01965053925121
"7367";4287.271484375;48;19;0;38;1;0;1;1;1;0;11;4636632;"BOGOTA";0;2;1;257;0;0;7;6;1;1;5;1;1;361;8.36340579194884
"7368";1410.85266113281;129;41;1;98;4;1;1;1;1;1;11;4636632;"BOGOTA";0;2;1;257;0;0;6;6;1;1;1;1;1;1681;7.25194952480788
"7369";1750;40;38;0;45;4;1;1;1;2;1;11;4636632;"BOGOTA";0;2;0;257;0;1;6;6;1;1;1;1;1;1444;7.46737106691756
"7370";6665.857421875;40;67;0;54;1;1;1;1;1;0;11;4636632;"BOGOTA";0;2;1;257;0;0;6;6;1;1;4;1;1;4489;8.8047538697813
"7371";35324.07421875;48;44;1;13;2;0;1;1;1;0;11;4636635;"BOGOTA";0;4;1;240;0;0;7;6;1;1;5;1;1;1936;10.4723199996722
"7372";10500;40;36;1;21;5;0;1;1;1;0;11;4636639;"BOGOTA";0;4;1;225;0;0;7;6;1;1;2;1;1;1296;9.25913053614561
"7373";5840.8408203125;48;41;1;58;1;1;1;1;1;0;11;4636641;"BOGOTA";0;2;1;240;0;0;6;6;1;1;5;1;1;1681;8.67263004153962
"7374";3280.5556640625;84;37;1;58;1;1;1;1;1;0;11;4636642;"BOGOTA";0;2;1;229;0;0;6;6;1;1;3;1;1;1369;8.09576809680513
"7375";4861.111328125;48;38;0;53;1;1;1;1;2;0;11;4636642;"BOGOTA";0;2;0;229;0;1;6;6;1;1;2;1;1;1444;8.4890223590924
"7376";5104.16650390625;32;58;0;55;4;0;1;1;2;1;11;4636646;"BOGOTA";0;2;0;233;0;1;5;6;1;1;1;1;1;3364;8.53781244673122
"7377";4508.27490234375;45;28;0;54;3;1;1;1;2;0;11;4636646;"BOGOTA";0;2;0;233;0;1;6;6;1;1;1;1;1;784;8.41366985429946
"7378";3381.2060546875;60;50;1;58;1;0;1;1;1;0;11;4636646;"BOGOTA";0;2;1;233;0;0;5;6;1;1;3;1;1;2500;8.12598774574508
"7379";9722.22265625;60;20;0;41;4;0;1;1;2;1;11;4636647;"BOGOTA";0;4;0;212;0;1;7;6;1;1;1;1;1;400;9.18216953965234
"7380";7528.888671875;55;36;1;98;1;1;1;1;1;0;11;4636648;"BOGOTA";0;2;1;264;0;0;6;6;1;1;5;1;1;1296;8.92650272316556
"7381";4671.29931640625;48;31;0;45;1;1;1;1;1;0;11;4636648;"BOGOTA";0;2;1;264;0;0;6;6;1;1;5;1;1;961;8.4491925381764
"7382";4847.22216796875;28;21;0;33;1;0;1;1;1;0;11;4636649;"BOGOTA";0;2;1;250;0;0;7;6;1;1;5;1;1;441;8.48616107097581
"7383";4277.77783203125;60;27;0;59;3;0;1;1;1;0;11;4636649;"BOGOTA";0;2;1;250;0;0;7;6;1;1;1;1;1;729;8.36118895562229
"7384";4096.5478515625;48;29;1;95;1;1;1;1;1;0;11;4636651;"BOGOTA";0;2;1;225;0;0;6;6;1;1;5;1;1;841;8.31789991059811
"7385";2916.66674804688;24;26;0;12;4;0;1;1;2;1;11;4636652;"BOGOTA";0;4;0;227;0;1;7;6;1;1;1;1;1;676;7.97819671858534
"7386";4821.99365234375;48;31;1;95;1;0;1;1;1;0;11;4636654;"BOGOTA";0;2;1;337;0;0;5;6;1;1;4;1;1;961;8.48094274234534
"7387";4666.66650390625;60;47;1;98;1;0;1;1;1;0;11;4636655;"BOGOTA";0;2;1;193;0;0;3;6;1;1;4;1;1;2209;8.44820028505205
"7388";7291.66650390625;48;23;1;12;1;0;1;1;1;0;11;4636655;"BOGOTA";0;2;1;193;0;0;7;6;1;1;2;1;1;529;8.89448740023628
"7389";4226.5078125;48;20;1;3;1;0;1;1;1;0;11;4636655;"BOGOTA";0;2;1;193;0;0;7;6;1;1;2;1;1;400;8.34913135482344
"7390";23333.333984375;30;39;1;8;4;0;1;1;1;1;11;4636656;"BOGOTA";0;4;1;225;0;0;7;6;1;1;1;1;1;1521;10.0576382602652
"7391";2268.5185546875;72;70;1;98;4;0;1;1;2;1;11;4636657;"BOGOTA";0;2;0;233;0;1;4;6;1;1;1;1;1;4900;7.72688227834652
"7392";1296.29626464844;18;65;0;45;4;0;1;1;2;1;11;4636657;"BOGOTA";0;2;0;233;0;1;4;6;1;1;1;1;1;4225;7.16726645005316
"7393";5577.5302734375;48;31;1;39;1;0;1;1;1;0;11;4636657;"BOGOTA";0;2;1;233;0;0;7;6;1;1;5;1;1;961;8.62650135407098
"7394";972.222229003906;48;51;1;99;4;0;1;1;2;1;11;4636658;"BOGOTA";0;2;0;216;0;1;4;6;1;1;1;1;3;2601;6.87958440899089
"7395";2625;40;48;0;55;4;0;1;1;2;1;11;4636658;"BOGOTA";0;2;0;216;0;1;4;6;1;1;1;1;3;2304;7.87283617502572
"7396";5087.3681640625;48;27;1;39;1;1;1;1;1;0;11;4636659;"BOGOTA";0;2;1;222;0;0;6;6;1;1;5;1;1;729;8.5345159157173
"7397";4594.12158203125;54;38;1;97;1;1;1;1;1;0;11;4636659;"BOGOTA";0;2;1;222;0;0;6;6;1;1;4;1;1;1444;8.43253284829528
"7398";4226.5078125;48;40;1;98;1;1;1;1;1;0;11;4636660;"BOGOTA";0;2;1;240;0;0;6;6;1;1;5;1;1;1600;8.34913135482344
"7399";4525.3515625;48;33;0;33;1;1;1;1;1;0;11;4636660;"BOGOTA";0;2;1;240;0;0;6;6;1;1;5;1;1;1089;8.41745054648622
"7400";4525.3515625;48;48;0;3;1;1;1;1;1;0;11;4636661;"BOGOTA";0;2;1;227;0;0;6;6;1;1;5;1;1;2304;8.41745054648622
"7401";12224.72265625;40;27;1;39;2;0;1;1;1;0;11;4636662;"BOGOTA";0;2;1;225;0;0;7;6;1;1;5;1;1;729;9.41121562748041
"7402";10718.291015625;40;23;0;39;2;1;1;1;1;0;11;4636662;"BOGOTA";0;2;1;225;0;0;6;6;1;1;5;1;1;529;9.27970700173181
"7403";8641.9755859375;54;48;0;7;4;0;1;1;2;1;11;4636663;"BOGOTA";0;2;0;241;0;1;7;6;1;1;5;1;1;2304;9.06438649144016
"7404";4900;20;21;0;39;1;0;1;1;2;0;11;4636663;"BOGOTA";0;2;0;241;0;1;7;6;1;1;2;1;1;441;8.49699048409872
"7405";3888.88891601562;24;28;0;53;1;0;1;1;2;0;11;4636663;"BOGOTA";0;2;0;241;0;1;7;6;1;1;5;1;1;784;8.26587877011078
"7406";7170.138671875;48;44;1;45;1;0;1;1;1;0;11;4636664;"BOGOTA";0;3;1;225;0;0;7;6;1;1;5;1;1;1936;8.87768027397498
"7407";27546.296875;54;31;0;19;1;0;1;1;1;0;11;4636665;"BOGOTA";0;3;1;227;0;0;7;6;1;1;5;1;1;961;10.2236233908461
"7408";4099.09326171875;48;32;1;83;1;1;1;1;1;0;11;4636666;"BOGOTA";0;2;1;289;0;0;6;6;1;1;5;1;1;1024;8.31852107255552
"7409";4509.26220703125;48;23;0;44;1;1;1;1;1;0;11;4636667;"BOGOTA";0;2;1;235;0;0;6;6;1;1;5;1;1;529;8.41388882865564
"7410";25115.7421875;48;29;0;12;2;0;1;1;1;0;11;4636669;"BOGOTA";0;3;1;227;0;0;7;6;1;1;5;1;1;841;10.1312501073103
"7411";5695.00732421875;48;23;1;3;1;0;1;1;1;0;11;4636670;"BOGOTA";0;3;1;267;0;0;7;6;1;1;4;1;1;529;8.64734516195925
"7412";5952.646484375;48;45;0;33;1;0;1;1;1;0;11;4636670;"BOGOTA";0;3;1;267;0;0;7;6;1;1;4;1;1;2025;8.69159118694105
"7413";5600;50;43;1;83;4;0;1;1;2;1;11;4636671;"BOGOTA";0;2;0;240;0;1;3;6;1;1;2;1;1;1849;8.63052187672324
"7414";4365.60205078125;48;36;0;93;1;1;1;1;2;0;11;4636671;"BOGOTA";0;2;0;240;0;1;6;6;1;1;2;1;1;1296;8.38151138563122
"7415";4652.33740234375;50;29;1;90;1;1;1;1;1;0;11;4636672;"BOGOTA";0;2;1;239;0;0;6;6;1;1;4;1;1;841;8.44512503945728
"7416";4747.283203125;49;34;0;97;1;0;1;1;1;0;11;4636672;"BOGOTA";0;2;1;239;0;0;5;6;1;1;4;1;1;1156;8.46532777616191
"7417";31120.833984375;40;33;1;12;2;0;1;1;1;0;11;4636673;"BOGOTA";0;4;1;215;0;0;7;6;1;1;5;1;1;1089;10.345632776917
"7418";9477.646484375;48;26;1;40;1;0;1;1;1;0;11;4636673;"BOGOTA";0;4;1;215;0;0;7;6;1;1;3;1;1;676;9.15669130328529
"7419";24305.5546875;48;33;1;59;5;0;1;1;1;0;11;4636674;"BOGOTA";0;2;1;249;0;0;7;6;1;1;2;1;1;1089;10.0984601911694
"7420";3888.88891601562;48;54;0;53;1;0;1;1;2;0;11;4636675;"BOGOTA";0;2;0;202;0;1;3;6;1;1;2;1;3;2916;8.26587877011078
"7421";22826.96875;48;28;1;15;1;0;1;1;1;0;11;4636677;"BOGOTA";0;3;1;201;0;0;7;6;1;1;5;1;1;784;10.0356979558508
"7422";12152.77734375;60;24;0;30;1;0;1;1;1;0;11;4636677;"BOGOTA";0;3;1;201;0;0;7;6;1;1;5;1;1;576;9.40531301060941
"7423";4477.6650390625;48;22;1;45;1;1;1;1;1;0;11;4636679;"BOGOTA";0;2;1;224;0;0;6;6;1;1;5;1;1;484;8.40685699290102
